时间,环号,推进状态,推进速度,总推力,刀盘扭矩,刀盘转速,土压01数值,土压02数值,土压03数值,土压04数值,土压05数值,土压06数值,螺旋机转速,螺旋机扭矩,前端里程,土压平均值,上土压,推进距离
2019-12-4 13:27:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:27:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:27:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:27:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:27:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:28:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:28:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:28:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:28:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:28:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:28:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:29:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:29:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:29:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:29:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:29:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:29:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:30:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:30:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:30:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:30:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:30:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:30:50,965,4,0.0,0.0,0.0,0.0,2.2,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.283333333333333,2.25,0.0030000000042491592
2019-12-4 13:31:00,965,4,0.0,0.0,0.0,0.0,2.2,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.283333333333333,2.25,0.0030000000042491592
2019-12-4 13:31:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:31:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:31:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:31:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:31:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:32:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:32:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:32:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:32:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:32:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:32:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:33:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:33:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:33:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:33:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:33:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:33:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:34:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:34:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:34:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:34:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:34:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:34:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:35:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:35:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:35:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:35:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:35:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:35:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:36:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:36:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:36:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:36:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:36:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:36:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:37:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:37:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:37:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:37:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:37:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:37:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:38:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:38:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:38:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:38:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:38:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:38:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:39:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:39:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:39:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:39:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:39:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:39:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:40:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:40:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:40:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:40:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:40:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:40:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.4,0.0,0.0,33204.925,2.316666666666667,2.3,0.0030000000042491592
2019-12-4 13:41:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.4,0.0,0.0,33204.925,2.316666666666667,2.3,0.0030000000042491592
2019-12-4 13:41:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.4,0.0,0.0,33204.925,2.316666666666667,2.3,0.0030000000042491592
2019-12-4 13:41:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:41:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:41:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:41:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:42:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:42:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:42:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:42:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:42:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:42:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:43:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:43:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:43:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:43:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:43:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:43:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:44:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:44:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:44:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:44:30,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:44:40,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:44:50,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:45:00,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:45:10,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
2019-12-4 13:45:20,965,4,0.0,0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,33204.925,2.3000000000000003,2.3,0.0030000000042491592
